session_key,completed,gender,age_group,birth_country,resident_country,highest_qual,post_school_training_1,post_school_training_2,post_school_training_3,post_school_training_4,post_school_training_5,post_school_training_6,post_school_training_7,post_school_training_8,post_school_training_9,post_school_training_10,formally_taught_perl,formally_taught_other_os_language,other_os_language_taught,approx_annual_income,work_industries_1,work_industries_2,work_industries_3,work_industries_4,work_industries_5,work_industries_6,work_industries_7,work_industries_8,work_industries_9,work_industries_10,work_industries_11,work_industries_12,work_industries_13,work_industries_14,work_industries_15,work_industries_16,work_industries_17,work_industries_18,work_industries_19,work_industries_20,work_industries_21,work_industries_22,work_industries_23,work_industries_24,work_industries_25,work_industries_26,work_industries_27,work_industries_28,work_industries_29,work_industries_30,work_industries_31,work_industries_32,work_industries_33,work_industries_34,work_industries_35,work_industries_36,work_industries_37,work_industries_38,work_industries_39,programming_computers_for,programming_perl_for,work_proportion_programming_software_projects,work_proportion_programming_software_projects_not_writing_code,time_percentage_programming_perl,programming_in_spare_time,versions_of_perl_commonly_used_1,versions_of_perl_commonly_used_2,versions_of_perl_commonly_used_3,versions_of_perl_commonly_used_4,versions_of_perl_commonly_used_5,versions_of_perl_commonly_used_6,version_of_perl_used_most_frequently,os_used_programming_development_1,os_used_programming_development_2,os_used_programming_development_3,os_used_programming_development_4,os_used_programming_development_5,os_used_programming_development_6,os_used_programming_development_7,os_used_programming_development_8,os_used_programming_development_9,os_used_programming_development_10,os_used_programming_development_11,os_used_programming_development_12,os_used_programming_development_13,os_used_programming_development_14,os_used_programming_development_15,os_used_programming_development_16,os_used_programming_development_17,os_used_programming_development_18,os_used_programming_development_19,os_used_programming_development_20,os_used_programming_development_21,os_used_programming_development_22,os_used_programming_development_23,os_used_programming_development_24,os_used_programming_development_25,os_used_programming_development_26,os_used_programming_development_27,os_used_programming_development_28,os_used_programming_development_29,os_used_programming_development_30,os_used_programming_development_31,os_used_programming_development_32,os_used_programming_development_33,os_used_programming_development_34,os_used_programming_development_35,os_used_programming_development_36,os_used_programming_development_37,os_used_programming_development_38,os_used_programming_development_39,os_used_programming_development_40,os_used_programming_development_41,os_used_programming_development_42,os_used_programming_development_43,os_used_programming_development_44,os_used_programming_development_45,os_used_programming_development_46,os_used_programming_development_47,os_used_programming_development_48,os_used_programming_development_49,os_used_programming_development_50,os_used_programming_development_51,os_used_programming_development_52,os_used_programming_development_53,os_completed_projects_deployed_1,os_completed_projects_deployed_2,os_completed_projects_deployed_3,os_completed_projects_deployed_4,os_completed_projects_deployed_5,os_completed_projects_deployed_6,os_completed_projects_deployed_7,os_completed_projects_deployed_8,os_completed_projects_deployed_9,os_completed_projects_deployed_10,os_completed_projects_deployed_11,os_completed_projects_deployed_12,os_completed_projects_deployed_13,os_completed_projects_deployed_14,os_completed_projects_deployed_15,os_completed_projects_deployed_16,os_completed_projects_deployed_17,os_completed_projects_deployed_18,os_completed_projects_deployed_19,os_completed_projects_deployed_20,os_completed_projects_deployed_21,os_completed_projects_deployed_22,os_completed_projects_deployed_23,os_completed_projects_deployed_24,os_completed_projects_deployed_25,os_completed_projects_deployed_26,os_completed_projects_deployed_27,os_completed_projects_deployed_28,os_completed_projects_deployed_29,os_completed_projects_deployed_30,os_completed_projects_deployed_31,os_completed_projects_deployed_32,os_completed_projects_deployed_33,os_completed_projects_deployed_34,os_completed_projects_deployed_35,os_completed_projects_deployed_36,os_completed_projects_deployed_37,os_completed_projects_deployed_38,os_completed_projects_deployed_39,os_completed_projects_deployed_40,os_completed_projects_deployed_41,os_completed_projects_deployed_42,os_completed_projects_deployed_43,os_completed_projects_deployed_44,os_completed_projects_deployed_45,os_completed_projects_deployed_46,os_completed_projects_deployed_47,os_completed_projects_deployed_48,os_completed_projects_deployed_49,os_completed_projects_deployed_50,os_completed_projects_deployed_51,os_completed_projects_deployed_52,os_completed_projects_deployed_53,win_os_perl_distro_1,win_os_perl_distro_2,win_os_perl_distro_3,win_os_perl_distro_4,win_os_perl_distro_best,language_1,language_2,language_3,language_4,language_5,where_perl_belongs_in_list
0jkQXc6uT7izd0IsdVcqEg==,1274386065,1,5,UdSSR,Germany,3,1,0,0,0,0,0,0,1,0,0,1,2,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,6,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,javascript,java,php,c,,1
0iXhhqJKQWmbDtoNK64hcw==,1274507456,1,5,Italy,Italy,4,0,0,0,0,0,0,0,1,0,0,1,1,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,2,javascript,sql (postgresql),bash,,,1
0iQqvV93Tf2xW9Ah1tpHqw==,1274390102,1,4,USA,USA,1,1,0,0,1,0,0,0,0,0,0,1,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,2,4,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,plpgsql,c,bash,php,t-sql,1
0hfj3170So-7GMXdjqaKMw==,1274419843,2,4,India,United States,3,1,0,0,0,0,0,0,1,0,0,1,1,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,4,4,4,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,ruby,bash,c,,,3
0h0z7r3QSqqH3oE9HlFapQ==,1274357488,1,4,Spain,Spain,4,0,0,0,0,0,0,0,1,0,0,2,2,PHP,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,3,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,c++,perl,python,,,2
0e_WJnjpRDiYq9HVFwN0Ow==,,1,5,UK,UK,3,1,0,0,0,0,0,0,1,0,0,1,5,pascal,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,3,4,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,puppet,bash,ruby,,,3
0dT1V1CXSu2xIZrOfzbmcQ==,,,4,Scotland,Scotland,3,0,0,0,0,0,0,0,0,0,0,1,3,Scheme,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,0,0,0,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,smalltalk,java,c,clojure,c++,2
0csOhd_MRxyK8NY-2eKbBA==,1274454585,3,4,germany,germany,4,0,0,0,0,0,0,1,0,0,0,1,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,2,5,4,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,bash,Eiffel,Java,C,make,1
0bncGxRFQY2Ku3l7CeWREw==,1274776691,1,4,Germany,Germany,4,1,0,0,0,0,0,0,0,1,0,3,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,4,4,0,0,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,PHP,,,,,1
0bGmU-CER9-9bl6GQhFcpA==,1274372018,1,3,United States of America,United States of America,1,0,0,0,0,0,0,0,0,0,0,1,1,,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,5,2,1,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,php,javascript,python,c++,c,6
0a08CwUGRPmdjBtjVcERnA==,1275499446,1,4,Canada,Canada,3,1,0,0,0,0,0,0,0,0,0,1,3,scheme,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,5,4,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,javascript,,,,,1
0_DXqrriT1yJkvx7vMsYdg==,1274433539,1,5,Germany,Germany,4,1,0,0,0,0,0,0,0,0,0,1,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,5,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,bash,javascript,,,,1
0ZFt_70oQC-ACf6D0rmx1A==,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0Yr34dHzRne0dYBEfQQV9A==,1275443867,1,5,Australia,Australia,4,0,1,0,0,0,1,0,0,0,1,1,1,,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,4,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,SPSS,visual basic,python,,,1
0Xyxl5PXQ6-d0SGM3KQyJw==,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0X8kDkCKT3660miYSOJ5sg==,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0WCN_eqOSYmcBEo-yi1nNw==,1274349982,1,3,Croatia,Croatia,2,1,0,0,0,0,0,0,0,0,0,2,3,PHP,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,5,5,3,6,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,erlang,bash,ocaml/fsharp,falcon,python,2
0W3WqxmuSM-hlzp0YV0whg==,,1,2,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0UiZhbmrQaOTYAsHXlH_Wg==,,1,6,switzerland,switzerland,4,1,0,0,0,0,0,0,1,0,0,1,2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,5,3,2,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,,,,,,
0U7DZ3jXRtCsy-cktqpq7A==,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
0T1SM_sdS3q-_UJKLcHj7g==,1274341666,1,3,Russian Federation,Russian Federation,4,0,0,0,0,0,0,0,0,0,0,1,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,5,4,0,0,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,bash,python,,,,1
0T0aUQwVTUW_ywujYL73ng==,1274350504,1,3,USSR,Russian Federation,4,1,0,0,0,0,0,0,1,0,0,4,4,php,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,5,2,3,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,javascript,java,php,,,1
0Sxi50CoQBy0NzDpdMECUw==,1274873021,1,4,Germany,Germany,3,1,0,0,0,0,0,0,1,0,0,1,3,"C++, C, Shellscript",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,,1,3,3,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,Shellscript,php,c++,C,D,1
0RDgg2qBTp2aHCWZ2WDi3Q==,1275415823,1,6,Canada,USA,4,1,0,0,0,1,0,0,0,0,0,1,1,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,2,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,C,c++,java,javascript,sql,2
0Pl9G1uMRZ28G-K-y4RFJQ==,1275497957,1,3,Mexico,Mexico,2,1,0,0,0,0,0,0,0,0,0,5,3,php,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,1,5,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,php,,,,,1
0PPLkGXQRmO3POpzicX9WA==,1275000462,1,4,USA,USA,1,0,0,1,0,0,0,0,0,0,0,1,1,,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,3,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,javascript,bourne shell,python,C,java,1
0PODv1M8Q3CWXro3QqJPqw==,1274903730,1,2,United Kingdom,United Kingdom,4,1,0,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,5,5,4,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,,,,,1
0PJWnF0eQOCUVIaXegsJRQ==,1274769524,1,3,Ukraine,Ukraine,1,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,5,4,0,0,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,php,javascript,bash,delphi,,1
0P2KufmzRaOCzrtblVFgvg==,,1,5,UK,USA,3,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
